"","Odd.Ratio","X95..CI.2.5..","X95..CI.97.5..","P.value"
"(Intercept)",0.447402384666064,0.352228859082838,0.567192895644268,3.62598866484435e-11
"DRMTCAFF",1.00092840472213,1.00066287753121,1.00118936120997,4.41420282989686e-12
"RIDAGEYR",0.991727714034652,0.988677182812249,0.994775797077853,1.18562875122765e-07
"GENDRM",0.547909360572905,0.489703287387782,0.612499648434659,5.50666909289856e-26
"RIDRETH1",1.11842948125655,1.06213055230394,1.17784132105765,2.20202121754893e-05
"INDF",1.00060945089793,0.991159177486365,1.00981924096034,0.898683434748642
"INDH",0.997957639246346,0.988552777926415,1.00741301231315,0.673394242813989
"DMDEDUC2",0.694599157795434,0.663655388866038,0.726778166951175,1.03171999420886e-55
