"","Odd.Ratio","X95..CI.2.5..","X95..CI.97.5..","P.value"
"(Intercept)",0.194970943352396,0.151235580831145,0.250241106467889,4.03067148274903e-37
"DRMTCAFF",1.00107923333953,1.00065773201696,1.00149306147647,3.72817019887737e-07
"RIDAGEYR",0.99404754882975,0.989397972725628,0.998697443593408,0.0123343682708833
"GENDRM",0.512273339388232,0.428693018550016,0.610698713624404,1.23232241188762e-13
