"","Odd.Ratio","X95..CI.2.5..","X95..CI.97.5..","P.value"
"(Intercept)",0.144098602624813,0.124274775542654,0.16679855251024,7.44057292282884e-147
"DRMTCAFF",1.0008331759217,1.00056972054888,1.00108965326753,3.10377820829319e-10
"RIDAGEYR",0.997554529871995,0.994771708983062,1.00033566560181,0.0852515581973383
"GENDRM",0.571647539380353,0.513064130257761,0.636413021569422,2.51829851475922e-24
